Decline,Topic_Change
30245,False
30246,False
30247,False
30248,False
30250,False
30251,False
30252,True
30255,False
30256,False
30257,True
30258,False
30259,True
30260,False
30261,True
30262,True
30263,True
30264,False
30265,True
30266,True
30267,True
30268,True
30269,False
30270,False
30271,False
30272,True
30273,True
30274,False
30275,True
30276,True
30277,False
30278,False
30279,True
30280,True
30281,False
30282,False
30283,False
30284,False
30285,False
30286,False
30287,False
30288,False
30289,False
30290,False
30291,False
30292,False
30293,False
30294,True
30296,True
30297,True
30298,False
30300,False
30301,False
30302,True
30303,False
30304,True
30305,False
30306,True
30307,False
30308,True
30309,False
30310,True
30311,True
30312,False
30313,True
30314,True
30315,True
30316,False
30317,True
30319,False
30320,False
30321,False
30322,False
30324,False
30325,True
30327,False
30328,False
30330,False
30331,True
30332,True
30333,False
30334,False
30335,True
30337,False
30338,True
30339,False
30340,False
30341,False
30342,True
30343,False
30344,False
30345,True
30346,False
30347,True
30349,False
30351,True
30352,False
30353,True
30355,False
30356,False
30357,True
30358,True
30359,False
30361,True
30362,False
30363,True
30364,False
30365,False
30366,False
30370,False
30371,True
30374,False
30375,False
30376,True
30377,False
30378,True
30381,False
30382,False
30383,True
30384,False
30385,False
30386,False
30388,True
30389,False
30390,True
30391,False
30392,True
30393,False
30394,True
30397,False
30398,True
30399,False
30400,True
30401,False
30402,True
30403,False
30405,False
30406,False
30407,False
30408,True
30409,True
30410,True
30411,True
30412,True
30413,True
30414,True
30415,True
30416,False
30417,False
30418,False
30420,False
30421,False
30422,True
30423,True
30425,True
30426,True
30427,False
30428,True
30429,False
30430,True
30432,False
30433,True
30434,True
30435,False
30436,True
30437,False
30438,True
30439,False
30440,False
30441,True
30442,True
30443,False
30444,False
30445,True
30447,False
30448,False
30449,True
30450,False
30451,False
30452,False
30453,True
30454,True
30455,False
30456,False
30457,True
30458,True
30459,False
30460,True
30461,False
30462,True
30463,False
30464,True
30465,True
30467,False
30468,True
30469,False
30471,True
30472,False
30473,False
30474,False
30475,False
30476,False
30479,True
30480,False
30481,False
30482,False
30483,False
30484,False
30485,True
30486,False
30487,False
30488,True
30490,False
30491,True
30492,True
30493,True
30494,False
30495,False
30496,False
30497,True
30498,True
30499,False
30500,True
30501,True
30502,False
30503,True
30504,True
30505,False
30506,True
30509,False
30511,True
30512,True
30513,False
30514,False
30515,False
30516,False
30519,False
30521,False
30523,False
30524,True
30525,True
30526,False
30528,True
30529,True
30530,False
30531,True
30533,True
30534,True
30535,True
30536,False
30537,False
30538,False
30540,False
30541,False
30543,False
30544,False
30545,True
30546,False
30547,False
30548,False
30549,False
30551,False
30552,False
30553,True
30554,False
30555,False
30556,True
30557,False
30559,True
30560,True
30561,False
30562,True
30563,False
30564,False
30565,False
30566,False
30567,False
30568,False
30569,False
30570,False
30571,False
30572,True
30573,True
30574,True
30575,True
30576,False
30577,False
30579,True
30580,True
30581,True
30582,True
30583,False
30584,True
30585,False
30587,True
30588,True
30589,False
30590,True
30591,False
30593,False
30594,False
30595,False
30597,True
30598,False
30599,True
30600,False
30601,False
30602,True
30603,False
30604,False
30605,True
30606,False
30607,False
30608,False
30609,True
30610,True
30611,True
30612,True
30613,True
30614,False
30615,False
30616,False
30617,True
30618,True
30619,False
30621,True
30622,True
30623,True
30624,True
30625,True
30626,False
30627,False
30628,True
30629,False
30630,True
30631,True
30632,False
30634,False
30635,False
30636,False
30637,False
30638,True
30639,False
30640,False
30641,True
30642,False
30643,False
30644,True
30645,True
30647,True
30648,True
30649,True
30650,False
30652,True
30653,True
30654,False
30655,False
30656,True
30657,False
30658,False
30659,True
30660,False
30662,False
30663,True
30664,True
30668,False
30669,False
30670,True
30671,False
30672,False
30673,False
30674,False
30675,True
30676,True
30677,True
30678,False
30679,True
30680,False
30681,False
30682,True
30683,False
30684,False
30685,False
30686,False
30687,True
30688,True
30690,False
30691,True
30692,False
30693,False
30694,True
30695,False
30698,False
30699,True
30700,False
30701,True
30702,True
30703,False
30704,True
30705,True
30706,False
30707,True
30708,True
30709,False
30710,False
30711,False
30712,False
30714,True
30715,False
30716,False
30717,False
30718,False
30719,False
30720,False
30721,True
30722,False
30723,False
30725,False
30726,True
30727,True
30728,False
30729,False
30731,False
30732,False
30733,True
30734,True
30735,True
30736,False
30737,True
30740,False
30741,False
30742,True
30743,False
30744,True
30745,True
30747,True
30748,False
30749,False
30750,True
30752,False
30753,False
30754,False
30755,False
30756,False
30757,False
30759,False
30760,True
30761,True
30763,True
30764,False
30765,False
30766,True
30767,False
30768,False
30769,False
30770,False
30771,True
30772,False
30773,True
30774,True
30775,False
30776,False
30777,False
30778,False
30779,False
30780,True
30781,False
30782,True
30783,False
30784,False
30785,True
30786,False
30788,True
30790,True
30791,False
30794,False
30795,True
30796,True
30797,True
30798,True
30799,False
30802,False
30803,False
30805,False
30806,True
30807,False
30808,False
30809,False
30810,True
30811,True
30812,False
30813,True
30815,True
30816,True
30818,True
30819,False
30820,True
30821,False
30822,True
30823,True
30825,False
30826,True
30827,True
30828,False
30829,False
30830,True
30831,False
30833,False
30834,False
30835,False
30836,False
30837,True
30838,False
30839,False
30840,True
30841,False
30842,False
30845,True
30847,False
30848,False
30849,False
30850,False
30851,False
30852,False
30854,False
30855,True
30856,False
30858,True
30859,False
30860,False
30861,False
30862,False
30863,True
30865,True
30866,False
30868,False
30869,True
30870,True
30871,False
30872,True
30873,True
30874,False
30875,False
30877,True
30878,False
30880,True
30881,True
30882,False
30883,False
30884,False
30885,True
30887,False
30888,False
30889,True
30892,False
30893,False
30894,False
30895,True
30896,True
30897,True
30898,False
30899,True
30900,False
30901,True
30902,True
30904,False
30905,True
30906,False
30907,False
30908,False
30909,True
30910,False
30911,False
30912,True
30913,False
30914,True
30915,True
30916,True
30917,True
30918,False
30919,True
30920,True
30921,True
30922,False
30925,False
30926,True
30927,True
30928,False
30930,True
30931,False
30932,False
30933,False
30934,False
30935,True
30936,True
30937,True
30938,True
30939,False
30940,True
30942,True
30943,False
30944,False
30945,False
30946,False
30947,True
30948,True
30949,True
30950,False
30952,False
30953,False
30954,False
30955,False
30956,False
30958,True
30959,False
30960,False
30962,True
30963,False
30964,False
30965,False
30966,False
30969,False
30970,False
30971,True
30972,False
30973,True
30974,False
30975,False
30976,False
30977,True
30978,False
30979,False
30980,False
30981,True
30982,False
30983,True
30984,False
30986,True
30987,False
30988,False
30989,False
30990,True
30991,True
30992,True
30993,False
30994,False
30995,False
30996,False
30997,False
30998,False
30999,True
31000,False
31001,True
31002,True
31003,False
31004,True
31005,False
31006,True
31007,False
31008,True
31010,True
31012,True
31013,True
31014,True
31017,False
31018,False
31019,True
31020,True
31021,True
31022,True
31023,False
31024,False
31025,True
31026,True
31027,False
31028,False
31029,False
31030,False
31033,True
31034,True
31035,False
31036,False
31037,False
31038,False
31039,False
31040,False
31041,True
31042,False
31043,True
31044,False
31045,False
31046,False
31047,False
31048,True
31049,False
31050,False
31051,False
31052,False
31053,False
31054,True
31055,False
31056,True
31057,False
31058,False
31059,True
31060,False
31061,False
31062,True
31063,True
31064,False
31065,True
31066,False
31067,True
31068,True
31070,False
31071,True
31072,False
31075,False
31076,False
31078,False
31079,False
31080,False
31081,False
31082,True
31083,False
31084,True
31085,False
31086,True
31087,False
31088,True
31090,False
31091,True
31092,True
31093,True
31094,False
31095,False
31096,True
31097,False
31098,True
31099,True
31100,True
31101,False
31102,True
31103,False
31104,False
31105,True
31106,False
31107,True
31108,True
31109,False
31110,False
31111,True
31112,False
31114,True
31115,False
31116,True
31117,False
31118,True
31119,True
31120,True
31121,True
31123,False
31125,False
31126,False
31127,True
31130,False
31131,False
31132,False
31133,False
31134,False
31135,True
31136,False
31137,True
31138,False
31139,False
31140,True
31141,True
31142,False
31144,False
31145,True
31147,True
31148,True
31149,False
31150,True
31151,False
31152,False
31153,False
31155,True
31156,False
31157,False
31158,False
31159,False
31160,True
31161,False
31162,False
31163,False
31164,False
31165,True
31167,False
31168,False
31169,False
31170,False
31171,False
31172,False
31173,False
31174,True
31175,False
31176,False
31177,False
31179,True
31180,True
31181,True
31182,False
31183,True
31184,True
31185,True
31186,False
31188,False
31189,False
31190,True
31191,False
31192,False
31193,True
31194,True
31195,True
31196,True
31197,True
31198,False
31199,True
31201,False
31204,False
31205,False
31206,True
31207,True
31211,False
31212,False
31213,False
31214,True
31215,True
31217,False
31218,True
31219,False
31220,True
31221,False
31222,False
31223,False
31225,True
31226,False
31227,False
31228,True
31229,True
31232,False
31233,False
31234,False
31235,False
31236,True
31238,False
31239,True
31241,True
31242,True
31243,True
31244,True
31245,False
31246,False
31247,False
31248,False
31249,True
31250,False
31252,False
31253,False
31254,True
31256,False
31259,True
31260,True
31261,False
31262,False
31264,False
31266,False
31267,True
31268,False
31269,True
31270,False
31271,False
31272,True
31273,False
31274,True
31275,True
31277,True
31278,True
31279,True
31280,False
31281,True
31282,True
31283,True
31284,True
31286,True
31287,True
31288,True
31289,True
31290,False
31291,True
31293,False
31294,True
31296,False
31298,True
31299,False
31300,True
31302,False
31303,False
31304,False
31305,False
31306,True
31307,True
31308,True
31310,False
31311,False
31312,True
31314,False
31316,False
31317,True
31318,False
31319,False
31320,False
31322,False
31323,True
31324,False
31325,True
31326,False
31327,False
31328,False
31329,False
31330,False
31332,True
31333,False
31334,False
31335,True
31336,False
31337,False
31338,False
31340,False
31341,False
31342,True
31343,False
31344,True
31345,True
31346,False
31347,True
31348,True
31349,False
31350,True
31351,False
31352,True
31354,False
31355,False
31356,True
31357,True
31358,False
31359,False
31360,True
31361,False
31362,False
31363,True
31364,False
31365,False
31367,False
31369,False
31370,True
31371,True
31372,False
31373,False
31374,False
31375,False
31376,True
31377,False
31378,True
31379,False
31380,True
31381,False
31382,False
31383,False
31384,False
31385,True
31386,False
31387,True
31389,True
31390,False
31391,False
31392,True
31393,True
31395,False
31396,False
31397,False
31398,False
31399,True
31403,True
31404,False
31405,True
31406,False
31407,False
31408,False
31409,False
31411,True
31412,False
31413,False
31414,False
31415,True
31416,False
31417,True
31418,True
31419,False
31422,True
31423,False
31424,False
31426,True
31427,True
31429,True
31430,True
31431,True
31433,True
31434,False
31435,False
31437,False
31438,True
31439,True
31440,False
31441,True
31443,False
31444,True
31445,False
31446,False
31447,False
31448,False
31449,False
31450,False
31451,False
31452,True
31454,False
31455,True
31456,True
31457,False
31458,False
31459,False
31461,False
31462,False
31463,True
31465,True
31466,False
31467,True
31468,False
31469,True
31470,False
31471,True
31472,False
31473,True
31474,True
31475,True
31477,False
31478,True
31479,False
31481,False
31482,False
31483,False
31484,True
31485,True
31486,False
31487,False
31488,True
31489,True
31490,True
31491,False
31492,True
31493,False
31494,False
31495,True
31496,False
31497,True
31498,True
31499,False
31500,False
31501,False
31502,False
31503,False
31504,True
31505,True
31506,True
31507,True
31508,False
31509,False
31511,False
31512,False
31513,True
31514,False
31515,True
31516,True
31517,False
31518,True
31519,True
31520,False
31521,True
31522,False
31523,True
31524,True
31525,True
31526,False
31527,True
31528,True
31529,False
31530,True
31531,False
31532,False
31533,True
31534,False
31535,True
31536,True
31537,True
31538,False
31539,False
31540,True
31541,False
31542,False
31543,True
31544,True
31545,False
31547,False
31550,True
31552,False
31553,False
31554,False
31555,True
31556,True
31557,True
31558,False
31560,False
31561,True
31563,True
31564,False
31565,False
31566,False
31567,False
31568,True
31570,False
31571,False
31572,True
31573,True
31574,False
31575,True
31577,True
31578,True
31579,False
31580,False
31582,False
31583,False
31584,False
31585,False
31586,True
31587,True
31588,False
31589,True
31590,True
31591,True
31592,True
31593,False
31595,True
31596,False
31597,False
31599,False
31600,False
31601,True
31602,True
31603,False
31604,False
31605,False
31606,True
31607,False
31608,True
31609,True
31610,False
31611,True
31614,False
31615,True
31616,False
31617,False
31618,False
31620,True
31621,False
31622,False
31623,False
31624,False
31625,False
31626,False
31627,False
31628,True
31629,False
31630,False
31631,False
31632,False
31633,False
31635,False
31636,False
31637,True
31639,False
31640,True
31641,False
31642,False
31643,True
31645,True
31646,False
31648,True
31650,True
31651,False
31652,False
31653,True
31654,False
31655,True
31657,True
31658,False
31659,False
31660,False
31661,False
31662,True
31663,False
31665,False
31667,False
31668,False
31669,False
31670,False
31671,True
31672,False
31673,False
31674,True
31675,False
31676,False
31677,False
31678,False
31681,False
31683,True
31685,True
31686,False
31687,True
31688,True
31689,False
31690,False
31692,False
31693,False
31694,False
31695,True
31696,False
31697,False
31698,False
31699,False
31700,True
31701,False
31703,False
31704,True
31705,True
31706,False
31707,False
31708,True
31709,False
31711,True
31713,True
31714,True
31715,True
31716,True
31717,True
31718,False
31719,False
31720,True
31721,False
31722,False
31723,True
31726,True
31727,False
31729,True
31730,False
31731,True
31732,False
31733,False
31734,False
31735,True
31737,False
31738,False
31739,False
31740,False
31742,True
31743,True
31745,False
31746,False
31747,True
31748,True
31749,True
31750,False
31751,True
31752,True
31753,True
31755,False
31756,False
31757,False
31758,True
31759,False
31760,True
31761,False
31762,True
31763,True
31764,False
31765,True
31767,False
31768,False
31770,False
31771,False
31772,False
31773,True
31774,True
31775,False
31776,False
31777,True
31778,False
31779,True
31781,True
31782,False
31783,False
31784,False
31785,False
31786,False
31787,True
31788,False
31789,False
31790,True
31792,False
31793,True
31794,False
31795,True
31796,False
31798,False
31799,True
31800,True
31801,False
31803,False
31804,True
31805,False
31806,False
31807,False
31808,True
31809,False
31810,False
31812,False
31813,True
31814,False
31816,True
31817,False
31818,False
31819,True
31820,False
31821,False
31822,False
31823,False
31825,True
31826,False
31827,False
31829,True
31830,True
31831,False
31832,False
31833,True
31835,False
31836,False
31837,True
31840,False
31842,False
31843,False
31845,False
31846,True
31848,False
31849,True
31850,False
31851,False
31852,False
31853,False
31854,True
31855,False
31856,False
31857,True
31858,False
31859,False
31860,True
31861,False
31862,False
31863,True
31864,False
31865,True
31866,True
31867,False
31868,False
31869,False
31871,True
31872,True
31873,False
31874,True
31876,True
31877,True
31879,True
31880,False
31881,True
31883,False
31884,False
31886,False
31887,True
31888,False
31890,False
31891,True
31892,False
31893,False
31894,False
31896,True
31897,False
31898,True
31899,False
31900,False
31901,False
31902,False
31903,True
31904,False
31906,False
31907,False
31908,True
31909,False
31911,True
31912,False
31913,True
31914,True
31915,False
31916,True
31917,False
31918,False
31919,True
31921,False
31922,False
31923,False
31924,True
31925,False
31926,True
31927,True
31929,True
31931,False
31932,True
31933,False
31934,False
31935,True
31936,False
31937,False
31938,False
31940,True
31942,True
31943,False
31944,True
31945,True
31946,True
31947,True
31948,True
31949,True
31950,True
31951,False
31952,True
31953,True
31954,False
31955,False
31956,True
31957,False
31958,False
31959,True
31960,False
31961,False
31962,False
31963,False
31964,False
31965,True
31966,False
31967,False
31968,False
31969,False
31971,False
31972,False
31974,True
31975,False
31976,False
31977,False
31978,True
31979,True
31980,True
31981,False
31982,True
31983,True
31984,True
31985,True
31986,True
31987,False
31988,True
31989,True
31990,False
31991,False
31992,True
31994,True
31995,True
31996,False
31997,False
31998,False
31999,False
32000,False
32001,False
32002,True
32003,False
32004,False
32007,False
32008,True
32010,False
32011,True
32012,False
32013,False
32014,True
32015,False
32016,False
32017,False
32018,False
32019,True
32020,False
32021,True
32022,True
32023,False
32024,True
32026,False
32027,False
32029,True
32030,False
32031,False
32032,False
32033,False
32034,True
32036,True
32037,True
32038,False
32040,False
32041,False
32042,True
32044,True
32045,True
32046,True
32048,False
32049,False
32051,True
32052,True
32053,False
32054,False
32055,True
32056,True
32058,False
32059,False
32060,False
32061,False
32062,True
32064,False
32065,True
32066,True
32067,False
32068,False
32069,False
32070,True
32071,True
32072,False
32073,True
32074,True
32075,False
32076,False
32077,True
32078,False
32079,False
32080,False
32081,False
32082,True
32084,False
32085,True
32086,True
32087,True
32088,True
32090,True
32094,True
32096,True
32097,False
32098,True
32099,False
32100,True
32101,True
32102,True
32104,False
32105,False
32106,False
32107,True
32108,True
32110,False
32111,False
32112,False
32114,False
32116,True
32117,True
32118,False
32119,False
32120,True
32121,True
32122,False
32123,False
32125,True
32126,True
32127,True
32128,False
32129,True
32130,True
32131,False
32132,True
32133,False
32135,False
32136,True
32137,False
32138,True
32139,False
32140,False
32142,True
32143,True
32144,True
32145,False
32146,False
32147,False
32148,False
32149,False
32150,True
32151,False
32152,False
32153,False
32155,False
32156,False
32157,True
32158,False
32159,True
32161,False
32162,False
32163,False
32164,False
32165,False
32167,False
32169,True
32170,False
32171,True
32172,False
32173,True
32174,True
32175,True
32176,False
32177,False
32178,False
32179,True
32180,True
32181,False
32182,False
32183,True
32184,True
32185,False
32186,False
32187,True
32188,False
32189,False
32190,True
32191,True
32192,False
32193,False
32194,True
32195,False
32196,False
32198,True
32199,False
32200,True
32201,True
32202,False
32204,False
32205,True
32206,False
32207,False
32208,False
32209,True
32210,False
32211,False
32213,True
32214,False
32215,False
32216,True
32217,False
32218,True
32219,True
32220,False
32221,False
32222,True
32223,False
32225,True
32227,True
32228,False
32229,False
32230,True
32233,False
32234,False
32235,False
32236,True
32237,False
32240,False
32241,False
32242,False
32243,False
32244,False
32245,False
32246,False
32247,False
32248,False
32249,True
32250,False
32251,False
32253,False
32254,True
32256,False
32257,False
32258,True
32259,False
32260,False
32261,True
32263,True
32264,False
32265,False
32266,False
32267,False
32268,False
32269,False
32270,False
32271,False
32272,False
32273,True
32274,False
32275,False
32276,False
32277,True
32278,False
32280,False
32281,False
32282,False
32283,True
32284,True
32285,True
32286,True
32287,True
32288,True
32289,False
32290,False
32292,False
32293,True
32294,True
32295,False
32297,False
32298,False
32299,False
32300,False
32301,True
32302,False
32303,False
32304,False
32305,False
32306,False
32307,False
32308,False
32309,True
32310,False
32311,True
32312,False
32313,False
32314,True
32315,False
32316,False
32317,True
32318,False
32319,True
32320,True
32321,False
32322,True
32323,False
32324,True
32325,True
32326,True
32327,True
32328,True
32329,True
32330,False
32332,False
32333,False
32334,True
32335,False
32336,False
32337,False
32338,False
32339,True
32341,False
32343,False
32344,False
32345,False
32346,False
32347,False
32348,True
32349,False
32351,False
32352,True
32353,False
32354,False
32355,False
32356,True
32357,False
32358,True
32359,False
32360,False
32361,True
32362,True
32363,False
32364,False
32365,True
32367,False
32368,True
32369,False
32370,True
32371,False
32372,False
32373,False
32374,False
32375,True
32376,False
32377,True
32378,True
32379,True
32380,True
32381,False
32382,False
32383,True
32384,False
32385,True
32386,True
32387,False
32388,False
32391,True
32392,False
32394,True
32395,False
32396,True
32397,False
32398,True
32399,False
32400,True
32401,True
32402,False
32403,False
32404,True
32405,False
32406,True
32407,False
32408,True
32409,False
32410,False
32411,False
32413,True
32416,False
32417,False
32418,False
32419,True
32420,False
32421,True
32422,True
32423,False
32424,True
32425,True
32426,True
32428,True
32429,True
32430,False
32431,False
32433,False
32434,False
32435,False
32436,False
32437,True
32438,True
32440,False
32441,False
32442,False
32443,False
32444,True
32447,False
32448,False
32449,False
32451,False
32452,True
32453,False
32454,False
32455,False
32456,True
32457,False
32458,True
32461,True
32462,False
32463,False
32464,True
32465,True
32466,True
32467,False
32468,True
32469,False
32471,True
32472,True
32473,True
32474,True
32475,False
32476,False
32477,True
32478,True
32479,True
32480,False
32481,True
32482,True
32483,False
32484,False
32485,False
32487,True
32488,False
32489,False
32490,False
32491,False
32492,True
32493,True
32494,False
32495,False
32496,True
32497,True
32498,False
32499,False
32501,True
32502,False
32503,True
32504,False
32505,False
32506,False
32507,False
32508,False
32509,False
32510,False
32513,True
32515,False
32516,False
32517,False
32519,False
32520,False
32521,True
32523,False
32524,False
32525,False
32526,True
32527,True
32528,True
32529,True
32530,True
32531,True
32532,False
32533,True
32534,False
32535,True
32536,False
32537,False
32538,True
32539,True
32540,False
32541,True
32542,True
32543,True
32544,True
32545,False
32546,False
32548,False
32549,False
32550,True
32551,True
32554,False
32555,False
32556,True
32557,False
32558,False
32559,False
32560,False
32561,True
32563,False
32564,True
32565,False
32566,True
32567,False
32568,False
32569,True
32571,True
32573,False
32574,False
32575,False
32576,True
32577,True
32578,False
32579,False
32580,True
32582,False
32583,False
32584,False
32585,False
32586,False
32587,False
32588,True
32589,False
32591,True
32592,False
32593,True
32594,False
32595,False
32596,True
32598,False
32599,False
32600,True
32601,True
32602,True
32603,False
32604,False
32606,True
32607,False
32608,True
32609,True
32610,True
32611,False
32613,True
32614,False
32615,False
32616,False
32617,False
32619,True
32620,False
32622,False
32623,False
32624,True
32626,False
32627,True
32628,True
32630,False
32632,True
32634,False
32635,False
32636,True
32637,False
32639,False
32641,True
32642,False
32645,True
32646,True
32647,True
32649,False
32650,True
32652,False
32653,True
32654,True
32656,False
32657,True
32658,False
32659,True
32660,False
32661,True
32662,False
32663,False
32664,True
32665,False
32667,True
32668,False
32669,True
32670,False
32671,False
32673,False
32674,True
32675,True
32676,True
32677,True
32678,False
32679,False
32680,False
32681,False
32682,False
32683,True
32684,False
32686,True
32687,True
32689,True
32690,False
32691,True
32692,False
32693,False
32694,True
32695,False
32696,True
32698,False
32699,False
32701,False
32702,False
32703,False
32704,True
32705,False
32707,True
32708,True
32709,True
32710,False
32711,False
32712,False
32713,False
32714,False
32715,True
32716,True
32717,True
32718,True
32719,True
32720,False
32721,False
32722,False
32723,False
32724,False
32726,True
32727,False
32728,False
32729,True
32730,True
32731,True
32733,False
32735,False
32736,False
32737,True
32738,True
32739,True
32740,False
32741,False
32742,False
32743,True
32744,False
32745,True
32747,False
32748,False
32749,False
32750,True
32751,True
32752,False
32753,False
32754,False
32755,False
32756,True
32758,False
32760,False
32761,False
32762,False
32764,True
32766,True
32767,False
32769,False
32770,False
32771,True
32772,True
32773,True
32774,True
32775,False
32776,False
32777,True
32779,False
32780,True
32781,False
32782,False
32784,False
32785,True
32786,False
32787,False
32788,False
32790,False
32791,True
32792,True
32793,False
32794,True
32796,True
32797,True
32799,False
32800,True
32801,False
32803,False
32804,False
32805,False
32807,True
32808,True
32809,True
32810,False
32811,False
32812,False
32813,False
32814,True
32817,False
32818,False
32819,False
32820,False
32821,True
32822,False
32823,False
32824,True
32825,True
32826,True
32827,True
32828,False
32829,False
32831,True
32832,True
32833,False
32835,False
32837,True
32838,True
32839,True
32840,True
32841,False
32842,False
32843,True
32844,False
32845,True
32846,True
32847,False
32848,False
32849,False
32851,False
32852,False
32853,False
32854,False
32855,True
32856,False
32857,True
32858,False
32859,False
32860,False
32861,False
32862,True
32863,True
32864,False
32865,True
32866,True
32867,True
32868,False
32869,False
32871,True
32872,False
32873,False
32874,False
32875,True
32876,False
32877,True
32878,False
32879,False
32881,False
32882,False
32883,True
32884,True
32885,False
32886,False
32887,False
32888,True
32889,True
32890,True
32891,True
32892,False
32893,True
32894,False
32896,False
32897,False
32898,False
32899,False
32900,False
32901,False
32902,True
32903,False
32904,True
32905,False
32907,True
32908,False
32909,False
32910,False
32911,False
32913,False
32915,False
32916,False
32918,False
32919,False
32920,True
32921,True
32923,True
32924,True
32926,True
32928,False
32929,True
32930,False
32931,False
32932,True
32933,False
32934,False
32935,True
32936,True
32937,True
32938,False
32939,True
32940,False
32942,True
32943,True
32944,True
32946,True
32948,True
32949,False
32950,False
32952,True
32953,True
32954,True
32955,True
32957,False
32958,True
32959,False
32960,False
32961,False
32962,False
32963,False
32964,True
32965,True
32967,False
32968,False
32969,False
32971,True
32972,True
32973,False
32974,True
32975,True
32976,False
32977,True
32979,True
32980,False
32981,True
32982,False
32983,True
32984,True
32986,True
32988,False
32989,False
32990,False
32991,True
32992,True
32993,False
32994,False
32995,False
32996,False
32997,False
32998,False
32999,True
33001,False
33002,True
33003,True
33004,True
33005,True
33006,True
33007,False
33008,False
33009,True
33010,False
33011,False
33012,False
33014,False
33015,True
33016,True
33017,True
33018,True
33019,False
33020,False
33021,True
33022,False
33023,True
33026,False
33027,False
33028,True
33029,True
33030,False
33031,True
33033,False
33035,False
33036,False
33037,False
33038,False
33039,False
33040,True
33041,False
33042,False
33043,True
33044,False
33045,True
33046,False
33047,False
33048,False
33049,False
33050,True
33051,False
33052,False
33053,True
33054,True
33055,False
33056,False
33057,False
33058,True
33059,False
33060,True
33061,True
33062,False
33063,False
33064,False
33065,True
33067,False
33068,False
33070,True
33071,True
33072,False
33073,True
33075,True
33076,True
33077,False
33078,False
33079,True
33080,False
33081,False
33082,True
33083,False
33084,False
33085,False
33087,True
33088,False
33089,False
33090,False
33091,False
33092,True
33093,True
33094,False
33095,False
33096,False
33097,True
33098,False
33099,True
33100,True
33102,True
33103,False
33104,False
33106,False
33107,False
33109,False
33110,False
33111,True
33112,False
33113,False
33115,False
33116,False
33117,False
33118,True
33119,False
33120,False
33121,True
33122,False
33123,True
33124,True
33125,False
33126,False
33127,True
33128,True
33129,True
33130,False
33131,False
33132,False
33133,True
33134,True
33135,True
33136,True
33137,False
33138,False
33139,True
33140,False
33141,True
33142,False
33143,False
33144,False
33145,False
33147,True
33148,False
33149,False
33150,False
33151,False
33153,False
33155,True
33156,False
33157,False
33158,True
33159,True
33160,False
33161,True
33162,False
33163,False
33164,True
33165,True
33167,False
33168,False
33169,False
33170,True
33171,False
33172,True
33173,False
33174,True
33176,True
33177,False
33178,False
33179,True
33180,False
33181,False
33182,False
33183,False
33184,False
33186,False
33187,True
33188,True
33189,False
33190,False
33191,True
33192,False
33193,True
33194,True
33195,False
33196,False
33198,False
33199,True
33200,False
33202,False
33203,False
33204,True
33205,False
33206,False
33207,False
33208,True
33210,False
33211,True
33212,True
33213,True
33214,False
33215,False
33216,False
33217,False
33219,False
33220,True
33221,False
33222,False
33223,True
33224,True
33225,False
33226,True
33228,False
33229,True
33230,False
33231,False
33232,True
33233,False
33234,True
33235,True
33236,False
33237,False
33238,False
33239,False
33241,False
33242,False
33243,True
33244,False
33245,True
33247,False
33248,False
33249,True
33250,False
33251,True
33252,False
33253,False
33255,False
33256,False
33258,True
33259,True
33260,False
33261,True
33262,False
33263,False
33264,True
33265,False
33266,False
33268,False
33269,False
33270,False
33271,False
33273,True
33274,True
33275,False
33276,False
33277,True
33278,False
33279,False
33280,True
33281,True
33282,False
33283,True
33284,False
33285,True
33286,False
33287,False
33288,False
33290,False
33291,True
33292,False
33293,False
33294,True
33295,True
33296,False
33297,False
33298,True
33299,False
33300,True
33301,True
33302,True
33304,False
33305,False
33306,False
33307,False
33308,False
33309,False
33310,False
33311,False
33312,True
33313,False
33314,True
33315,True
33316,False
33317,False
33318,False
33319,False
33320,False
33321,True
33322,False
33323,True
33324,True
33325,False
33326,True
33328,False
33330,True
33331,False
33333,True
33334,False
33335,False
33336,True
33337,True
33338,False
33339,False
33340,False
33341,True
33342,True
33344,True
33345,False
33346,False
33347,False
33348,False
33349,False
33350,False
33351,False
33352,False
33353,False
33354,False
33355,False
33356,False
33357,True
33358,False
33359,False
33360,False
33361,True
33362,True
33364,False
33365,True
33367,False
33368,False
33369,True
33370,False
33371,False
33372,True
33374,False
33375,True
33376,False
33377,False
33378,False
33379,True
33380,False
33381,True
33382,False
33383,True
33384,False
33385,True
33386,True
33387,False
33388,True
33390,False
33391,True
33392,True
33393,False
33394,False
33395,True
33397,False
33398,True
33400,True
33401,False
33402,False
33403,False
33404,True
33405,False
33406,True
33407,True
33408,False
33409,False
33410,False
33411,True
33412,False
33413,False
33414,False
33415,False
33418,False
33419,False
33420,False
33422,True
33423,True
33424,False
33425,True
33427,False
33428,True
33430,False
33432,False
33434,True
33435,True
33436,False
33437,False
33438,False
33439,True
33440,False
33442,False
33443,False
33444,True
33445,False
33446,False
33447,False
33448,True
33449,False
33450,True
33451,True
33453,False
33454,True
33455,False
33457,True
33458,True
33459,True
33460,True
33461,True
33462,True
33463,False
33464,False
33465,True
33466,True
33467,True
33470,True
33471,False
33472,False
33473,False
33474,True
33478,False
33479,True
33480,False
33481,False
33483,False
33484,False
33485,False
33486,False
33487,False
33489,False
33490,False
33491,True
33492,False
33493,False
33494,False
